text_raw,text,label_raw,label,label_id,split
entah kenapa ya di ISL tuh semua pertandingan disebut BIG MATCH. nendang ngaco = SPEKULASI. ketepis dikit = PENYEALAMATAN YG BAIK. LE? BAY!,entah kenapa ya di isl tuh semua pertandingan disebut big match. nendang ngaco = spekulasi. ketepis dikit = penyealamatan yg baik. le? bay!,Negative,negative,0,train
Mad. nek arep cukur ng kene bae tak saranke aku sebagai pelanggan jujur puas karo pelayanane. Golek bae ng maps Bercukur Barbershop,mad. nek arep cukur ng kene bae tak saranke aku sebagai pelanggan jujur puas karo pelayanane. golek bae ng maps bercukur barbershop,Positive,positive,2,train
hah gimana…. someone pls explain,hah gimana…. someone pls explain,Neutral,neutral,1,train
Login error terus iki piye?,login error terus iki piye?,Negative,negative,0,train
"Tapi nek iso oleh henderson mayan ndu, performane ra elek banget","tapi nek iso oleh henderson mayan ndu, performane ra elek banget",Positive,positive,2,train
"Mas-mas terlihat sangat keren. Ia sedang membaca buku disebuah stasiun kereta. Namun ia duduk di tengah tangga,… — https://t.co/3Bg4ECpPhX","mas-mas terlihat sangat keren. ia sedang membaca buku disebuah stasiun kereta. namun ia duduk di tengah tangga,… —",Positive,positive,2,train
Halo Twitter. Berikut jadwal siniar selama bbrp hari ke depan.,halo twitter. berikut jadwal siniar selama bbrp hari ke depan.,Neutral,neutral,1,train
biasane cancel-an i regane luwih murah ._.,biasane cancel-an i regane luwih murah ._.,Positive,positive,2,train
GOOD LUCK BUAT LAPTOPNYA SEMOGA TUGASMU BISA KELAR TEPAT WAKTU YA,good luck buat laptopnya semoga tugasmu bisa kelar tepat waktu ya,Positive,positive,2,train
udah pda berguguran pengguna'a ..heRT @GithaAlvira: :: Kalau online malem cepet banget borr mantap,udah pda berguguran pengguna'a ..hert : :: kalau online malem cepet banget borr mantap,Positive,positive,2,train
@AlMuklis Jajanane nggo ukuran tempat wisata regane tergolong murah mas 👍 penjuale ramah-ramah 👍😂,jajanane nggo ukuran tempat wisata regane tergolong murah mas 👍 penjuale ramah-ramah 👍😂,Positive,positive,2,train
kalau kata dia ini komnas ham dan jaksa agung tidak klop menurut saya ini bukan soal klop dan tidak klop ini soal prosedur hukum komisioner komnas ham choirul anam,kalau kata dia ini komnas ham dan jaksa agung tidak klop menurut saya ini bukan soal klop dan tidak klop ini soal prosedur hukum komisioner komnas ham choirul anam,Neutral,neutral,1,train
"Agak kecewa sama packagingnya sih sebenarnya. Harusnya bisa lebih kokoh daripada itu. Mungkin menekan biaya produksi, soalnya kan printilannya lumayan itu. Ada CD plate gambar member, postcard, PC, lenticular.","agak kecewa sama packagingnya sih sebenarnya. harusnya bisa lebih kokoh daripada itu. mungkin menekan biaya produksi, soalnya kan printilannya lumayan itu. ada cd plate gambar member, postcard, pc, lenticular.",Negative,negative,0,train
cerai dari eks raja malaysia oksana voevodina curahan hati soal depresi,cerai dari eks raja malaysia oksana voevodina curahan hati soal depresi,Neutral,neutral,1,train
akhir pekan kemarin kpk bersama aliansi jurnalis independen dan tempo institute menggelar pelatihan jurnalis lawan korupsi di kota solo jawa tengah,akhir pekan kemarin kpk bersama aliansi jurnalis independen dan tempo institute menggelar pelatihan jurnalis lawan korupsi di kota solo jawa tengah,Neutral,neutral,1,train
beredar surat pengunduran diri bupati mandailing natal,beredar surat pengunduran diri bupati mandailing natal,Neutral,neutral,1,train
@Gigih_T Pernah ngalami numpak kereta barang teko Pasar Turi sampek Jakarta..,pernah ngalami numpak kereta barang teko pasar turi sampek jakarta..,Neutral,neutral,1,train
Angle kamerane elek,angle kamerane elek,Negative,negative,0,train
apik yo lague joji vibesnya seperti terbawa ke masa lalu,apik yo lague joji vibesnya seperti terbawa ke masa lalu,Positive,positive,2,train
"Bagus bgt ,Iki pinter","bagus bgt ,iki pinter",Positive,positive,2,train
"Pengen E30 tahun 1991 karna hargane termasu murah banget, tapi baru aja kesadar kalo bangun E30 merupakan salah satu cara jatuh miskin","pengen e30 tahun 1991 karna hargane termasu murah banget, tapi baru aja kesadar kalo bangun e30 merupakan salah satu cara jatuh miskin",Positive,positive,2,train
#LintasINFO : Keren! Proyek MRT Percepat Hunian Dekat Stasiun Kereta (https://t.co/rUtrjOeKzF) https://t.co/eEM67u9hSG,lintasinfo : keren! proyek mrt percepat hunian dekat stasiun kereta (,Positive,positive,2,train
Penjuale gak ramah jd males mw ksana lagi.,penjuale gak ramah jd males mw ksana lagi.,Negative,negative,0,train
Penumpang kereta api di stasiun Tugu Jogja dihibur tarian.. keren banget ih @KAI121 https://t.co/WYN0GPN0bO,penumpang kereta api di stasiun tugu jogja dihibur tarian.. keren banget ih,Positive,positive,2,train
Stasiun Sidotopo di Surabaya ini cocok banget kalo lo mau nyari spot foto yang unik. Karena di sana lo bisa foto bareng tumpukan kereta bekas yang bikin foto lo jadi unik dan pastinya keren. #SuperAdventure #Surabaya https://t.co/tB2zn4qzIq,stasiun sidotopo di surabaya ini cocok banget kalo lo mau nyari spot foto yang unik. karena di sana lo bisa foto bareng tumpukan kereta bekas yang bikin foto lo jadi unik dan pastinya keren. superadventure surabaya,Positive,positive,2,train
bagi kami orang papua merasa jadi warga kelas dua karena negara tidak dir saat warganya mendapat ujaran rasis kata tokoh masyarakat papua pdt benny giay,bagi kami orang papua merasa jadi warga kelas dua karena negara tidak dir saat warganya mendapat ujaran rasis kata tokoh masyarakat papua pdt benny giay,Neutral,neutral,1,train
@callmeplease67 coba km imagine aja kalo di bald gt gimana,coba km imagine aja kalo di bald gt gimana,Neutral,neutral,1,train
Bgst baru nntn ini setelah bbrp kali liat cuplikan scene di Youtube. Apik banget dari segi penulisan. Rapi dan vibesnya mirip GoT. Menunggu dgn sabar S4 akan seperti apa nih,bgst baru nntn ini setelah bbrp kali liat cuplikan scene di youtube. apik banget dari segi penulisan. rapi dan vibesnya mirip got. menunggu dgn sabar s4 akan seperti apa nih,Positive,positive,2,train
"@DonAdam68 Mr Joe Biden 36 tahun Tiap2 Hari Numpak Kereta Api 
dari Wilmington to Washington DC .",mr joe biden 36 tahun tiap2 hari numpak kereta api dari wilmington to washington dc .,Neutral,neutral,1,train
tapi to be honest ada 1 hal yg bikin kecewa YAITU: pumpnya suka ngadet dan kadang susah buat neken ☹️ semoga tim grace and glow nextnya improve lagi ya untuk bagian packagingnya SOALNYA BODY WASHNYA UDH ENDUL BGTTTTT INIY✨,tapi to be honest ada 1 hal yg bikin kecewa yaitu: pumpnya suka ngadet dan kadang susah buat neken ☹️ semoga tim grace and glow nextnya improve lagi ya untuk bagian packagingnya soalnya body washnya udh endul bgttttt iniy✨,Negative,negative,0,train
"ha itu dia

di Labuhan Bajo ada warung dg menu pece

tak coba ya ngalor ngidul rasane

bareng tak tanya.. ternyata yg jualan orang dari Lombok

lah aku asli Madiun ya gak bisa di bohongi..

tapi ya tak pangan wae.. sego pecel khas Lombok... jane yo enak i...😁😁😁",ha itu dia di labuhan bajo ada warung dg menu pece tak coba ya ngalor ngidul rasane bareng tak tanya.. ternyata yg jualan orang dari lombok lah aku asli madiun ya gak bisa di bohongi.. tapi ya tak pangan wae.. sego pecel khas lombok... jane yo enak i...😁😁😁,Positive,positive,2,train
"kata temenku vibesnya lagu band tahun 2000an banget :"") jadi kayak throwback & easy listening, terutama bagian chorus sama drummingnya dowoon disini apik tenan","kata temenku vibesnya lagu band tahun 2000an banget :"") jadi kayak throwback & easy listening, terutama bagian chorus sama drummingnya dowoon disini apik tenan",Positive,positive,2,train
"shitt lemot tenan streamingan RT @pheb_frdnsyh: yudub RT @hadis_ulum: weh ndelok nengndi, njaluk aku. RT @pheb_frdnsyh: larva 2013 ngakak","shitt lemot tenan streamingan rt : yudub rt : weh ndelok nengndi, njaluk aku. rt : larva 2013 ngakak",Negative,negative,0,train
budi santoso menilai presiden joko widodo tidak memanfaatkan waktu ri sesuai dengan undang undang kpk untuk menerima masukan publik,budi santoso menilai presiden joko widodo tidak memanfaatkan waktu ri sesuai dengan undang undang kpk untuk menerima masukan publik,Neutral,neutral,1,train
"Stasiun Sudirman Baru untuk kereta bandara telah rampung dibangun. Desain bagian dalam stasiun ini sangat keren mirip bandara.

 https://t.co/aoWDwnkrMR",stasiun sudirman baru untuk kereta bandara telah rampung dibangun. desain bagian dalam stasiun ini sangat keren mirip bandara.,Positive,positive,2,train
"lagi ke uniqlo trus ada kaos joy division bagus bgt ehhhhh gilo gilo gilo kayak lemalemalema , biyoh jan lek sam toni interad iki fakboi ncen","lagi ke uniqlo trus ada kaos joy division bagus bgt ehhhhh gilo gilo gilo kayak lemalemalema , biyoh jan lek sam toni interad iki fakboi ncen",Positive,positive,2,train
Capek banget 10 menit lg TO malah wifi gak bisa connect ke web INDIHOME ,capek banget 10 menit lg to malah wifi gak bisa connect ke web indihome,Negative,negative,0,train
"Kalo dikasih kesempatan nikah, aku cuma mau nikah disini pokoknya. Ngga mau ngundang banyak orang. Pokoknya bener bener yg kenal dekeeeet bgt aja yg dateng. Pelayanannya juga bagus. Makanannya enak. Suweneng aku nak tempat iki. -rek","kalo dikasih kesempatan nikah, aku cuma mau nikah disini pokoknya. ngga mau ngundang banyak orang. pokoknya bener bener yg kenal dekeeeet bgt aja yg dateng. pelayanannya juga bagus. makanannya enak. suweneng aku nak tempat iki. -rek",Positive,positive,2,train
Foto bareng konco sd,foto bareng konco sd,Neutral,neutral,1,train
"-bxg coba kasih tau sender kapal kalian basic dari pict di atas, hehehe","-bxg coba kasih tau sender kapal kalian basic dari pict di atas, hehehe",Neutral,neutral,1,train
Kecewa sm packagingnya,kecewa sm packagingnya,Negative,negative,0,train
"Mikir design logo angell tenan, barang wis dadi kok yoo elek tenan :(","mikir design logo angell tenan, barang wis dadi kok yoo elek tenan :(",Negative,negative,0,train
cobain gaess rasane enak ✅ bahan fresh ✅ harga terjangkau ✅ penjuale ayu tur ramah ✅,cobain gaess rasane enak ✅ bahan fresh ✅ harga terjangkau ✅ penjuale ayu tur ramah ✅,Positive,positive,2,train
"Kek di film2 ya emaknya dirumah doangan tapi bajunya rapi bgt cantik2 dress well bgt kek mau kondangan, berikut makeup dan hairstyle nya ....... ","kek di film2 ya emaknya dirumah doangan tapi bajunya rapi bgt cantik2 dress well bgt kek mau kondangan, berikut makeup dan hairstyle nya .......",Positive,positive,2,train
Dadi aku saiki jual pizza uga. Sopo sing mau pesen pizza tinggal summon pake kembang-kembangan neng rumah masing-masing.,dadi aku saiki jual pizza uga. sopo sing mau pesen pizza tinggal summon pake kembang-kembangan neng rumah masing-masing.,Neutral,neutral,1,train
"Kalau lihat lokasinya, ini Abyagiri/Spot Riyadi, belakangnya Situs Kraton Ratu Boko. Emang keren disitu viewnya Pak ","kalau lihat lokasinya, ini abyagiri/spot riyadi, belakangnya situs kraton ratu boko. emang keren disitu viewnya pak",Positive,positive,2,train
"konsep e ra jelas ki, bar ngurupke gur bertahan 5 detik langsung tak pateni =.=","konsep e ra jelas ki, bar ngurupke gur bertahan 5 detik langsung tak pateni =.=",Negative,negative,0,train
"halo kak, pesanan saya diinformasikan sudah sampe tapi saya tidak menerima nya? Cs di hubungi lambat banget respon kurang.. Piye iki","halo kak, pesanan saya diinformasikan sudah sampe tapi saya tidak menerima nya? cs di hubungi lambat banget respon kurang.. piye iki",Negative,negative,0,train
"I'net ning umahku pancet lemot tenan haha RT @HandokoLiliek: 
@bayu_masbay
 streamingan ngono mas di youtube #AllEngland",i'net ning umahku pancet lemot tenan haha rt : streamingan ngono mas di youtube allengland,Negative,negative,0,train
"iki gundam unicorn kok design chara ne elek ya, apik gundam 00","iki gundam unicorn kok design chara ne elek ya, apik gundam 00",Negative,negative,0,train
piye to konsep e ra jelas,piye to konsep e ra jelas,Negative,negative,0,train
pasangne le wedok sopo mau? Wis pesen beskap rung?,pasangne le wedok sopo mau? wis pesen beskap rung?,Neutral,neutral,1,train
"Jadi aku juga baru ngeh kalo di circle pertemanan ciwi ciwiku, cuma aku dan satu orang lagi yang pake android Dan dua duanya adalah the only ppl yang kerja di (big) tech, di kumpulan ciwi ciwi tsb ","jadi aku juga baru ngeh kalo di circle pertemanan ciwi ciwiku, cuma aku dan satu orang lagi yang pake android dan dua duanya adalah the only ppl yang kerja di (big) tech, di kumpulan ciwi ciwi tsb",Neutral,neutral,1,train
ki sopo?ane mau pesen es campur ki,ki sopo?ane mau pesen es campur ki,Neutral,neutral,1,train
pola pengamanan pasukan itu sebaiknya pasukan ditempatkan di wilayah wilayah tertentu kalau ada besar yang terjadi bisa dimobilisasi kata anggota komisi ii dpr komarudin watubun,pola pengamanan pasukan itu sebaiknya pasukan ditempatkan di wilayah wilayah tertentu kalau ada besar yang terjadi bisa dimobilisasi kata anggota komisi ii dpr komarudin watubun,Neutral,neutral,1,train
kalau ada laporan dari evaluasi di lapangan bahwa kondisi sudah aman maka internet akan diaktifkan lagi dengan catatan kondisi bisa kondusif kata wiranto menkopolhukam,kalau ada laporan dari evaluasi di lapangan bahwa kondisi sudah aman maka internet akan diaktifkan lagi dengan catatan kondisi bisa kondusif kata wiranto menkopolhukam,Neutral,neutral,1,train
sebaikanya adanya aparat jangan sampai menakuti masyarakat kalau ada yang tidak sesuai rusnya kita luruskan dengan baik kata tokoh masyarakat papua freddy numberi,sebaikanya adanya aparat jangan sampai menakuti masyarakat kalau ada yang tidak sesuai rusnya kita luruskan dengan baik kata tokoh masyarakat papua freddy numberi,Neutral,neutral,1,train
"Hampir 2 bulan gak naik kereta, baru tahu kalau stasiun Jombang pun sudah menyertakan bahasa Jawa dalam pengumumannya, keren @KAI121 😁😁😅😅 https://t.co/AJdYX0692O","hampir 2 bulan gak naik kereta, baru tahu kalau stasiun jombang pun sudah menyertakan bahasa jawa dalam pengumumannya, keren 😁😁😅😅",Positive,positive,2,train
"Gawe pendukunge Chelsea, sok sokan ""Welcome Home"" gawe Lampard. Ngko nek performane elek yo bakal dipecat. Koyo wong perantauan ae. Suwe gak muleh disambut. Suwe nak omah diusir mergo duwite entek. Hwasu","gawe pendukunge chelsea, sok sokan ""welcome home"" gawe lampard. ngko nek performane elek yo bakal dipecat. koyo wong perantauan ae. suwe gak muleh disambut. suwe nak omah diusir mergo duwite entek. hwasu",Negative,negative,0,train
Gua kira iklan pocari sweat atau minuman2 yg seger gitu njir. Et malah kecewa ternyata skinker hahahaha. Packagingnya kaya TO,gua kira iklan pocari sweat atau minuman2 yg seger gitu njir. et malah kecewa ternyata skinker hahahaha. packagingnya kaya to,Negative,negative,0,train
Ealah laptop mozilla'e error terus iki piye,ealah laptop mozilla'e error terus iki piye,Negative,negative,0,train
"Dadi ora do numpak pesawat po kereta tapi numpak mobil, hiace, bis ?","dadi ora do numpak pesawat po kereta tapi numpak mobil, hiace, bis ?",Neutral,neutral,1,train
"kalau dilihat dari Role dan Feature nya yang lengkap banget, Windows Server ini murah banget harganya #kode","kalau dilihat dari role dan feature nya yang lengkap banget, windows server ini murah banget harganya kode",Positive,positive,2,train
"""Sing pesen soto ra nganggo cambah mau sopo yo?""","""sing pesen soto ra nganggo cambah mau sopo yo?""",Neutral,neutral,1,train
A/B testing lan event tracker e nggo javascript. event tracker placement e kudu strategis ben overall performance ora dadi elek goro2 lelet. UI/UX + coding,a/b testing lan event tracker e nggo javascript. event tracker placement e kudu strategis ben overall performance ora dadi elek goro2 lelet. ui/ux + coding,Negative,negative,0,train
Penyebabnya 1: Kebijakan transfer ngaco krn gabisa improve lini tengah & belakang yg OBSOLETE. Plus pengganti Mane cidera panjang (Diaz / Jota). Akhirnya gabisa compete sama top clubs. Baru stabil 8 match trakhir ketika semua pemain fit (7 wins 1 draw).,penyebabnya 1: kebijakan transfer ngaco krn gabisa improve lini tengah & belakang yg obsolete. plus pengganti mane cidera panjang (diaz / jota). akhirnya gabisa compete sama top clubs. baru stabil 8 match trakhir ketika semua pemain fit (7 wins 1 draw).,Negative,negative,0,train
"dulu, setiap album shakira itu sangat idealis, seperti alanis atau jewel. tapi semakin kemari packagingnya semakin mainstream. gue kecewa.","dulu, setiap album shakira itu sangat idealis, seperti alanis atau jewel. tapi semakin kemari packagingnya semakin mainstream. gue kecewa.",Negative,negative,0,train
jenenge wong kampung. pisanan ruh numpak kereta pemandangane pantai senenge raumum wkwk,jenenge wong kampung. pisanan ruh numpak kereta pemandangane pantai senenge raumum wkwk,Positive,positive,2,train
semua pihak rus bersedia duduk bersama kuat kuatan nya akan menambah luka,semua pihak rus bersedia duduk bersama kuat kuatan nya akan menambah luka,Neutral,neutral,1,train
Upload gambar ning twitter koq error terus iki pie,upload gambar ning twitter koq error terus iki pie,Negative,negative,0,train
Numpak PLB 5C Kereta Api Argo Wilis 😂🤭🤣🤣,numpak plb 5c kereta api argo wilis 😂🤭🤣🤣,Neutral,neutral,1,train
Nek wong kritis ki po kabeh kudu dipikir?nek ak kok luwih seneng dipikir simple wae yo,nek wong kritis ki po kabeh kudu dipikir?nek ak kok luwih seneng dipikir simple wae yo,Positive,positive,2,train
era kendaraan listrik diyakini mengubah lanskap industri komponen otomotif tanah air produsen komponen berharap bisa beradaptasi,era kendaraan listrik diyakini mengubah lanskap industri komponen otomotif tanah air produsen komponen berharap bisa beradaptasi,Neutral,neutral,1,train
Betul bangeeetRT @ludvenny: Bali ini viewnya emang keren banget<3<3,betul bangeeetrt : bali ini viewnya emang keren banget<3<3,Positive,positive,2,train
Tadi nggak jadi beli pollybags soale penjuale ora ramah. Males kelesss,tadi nggak jadi beli pollybags soale penjuale ora ramah. males kelesss,Negative,negative,0,train
"""maketmu kok ngene to modelane"" ""gambar opo iki"" ""design batikmu kok elek to"" WKWKWKWKWK","""maketmu kok ngene to modelane"" ""gambar opo iki"" ""design batikmu kok elek to"" wkwkwkwkwk",Negative,negative,0,train
"Edun sih iki stasiun kereta bandara luwih keren seko bandara bima, adoh:))))","edun sih iki stasiun kereta bandara luwih keren seko bandara bima, adoh:))))",Positive,positive,2,train
nang android error terus iki bngst,nang android error terus iki bngst,Negative,negative,0,train
bpn prabowo sandi pemilihan umum tidak jujur adil dan transparan,bpn prabowo sandi pemilihan umum tidak jujur adil dan transparan,Neutral,neutral,1,train
"yesss bener vibesnya mreka tuh beda dari gg gen 4 yg lain kek fresh emang mereka masih anak sekolah gitu, konsepnya jg bener2 apik!!","yesss bener vibesnya mreka tuh beda dari gg gen 4 yg lain kek fresh emang mereka masih anak sekolah gitu, konsepnya jg bener2 apik!!",Positive,positive,2,train
"Hihi aku malah nggak pernah pake data kaggle buat portofolio. Kalo untuk latihan boleh, tapi untuk portofolio, bisa dicoba

- portal open data (indo, world bank, dkk)
- BPS
- web scraping
- API
- nambang sendiri twitter.com/ChunZHii/statu…","hihi aku malah nggak pernah pake data kaggle buat portofolio. kalo untuk latihan boleh, tapi untuk portofolio, bisa dicoba - portal open data (indo, world bank, dkk) - bps - web scraping - api - nambang sendiri twitter.com/chunzhii/statu…",Neutral,neutral,1,train
Ingat kata pepatah. Urip iki Urap. Taukah anda bahwa urap paru kalo dibalik tetap urap paru?,ingat kata pepatah. urip iki urap. taukah anda bahwa urap paru kalo dibalik tetap urap paru?,Neutral,neutral,1,train
Emang the best gubernur jabar,emang the best gubernur jabar,Positive,positive,2,train
"CHOI SOOBIN GANTENG BANGET, PLIS???? Auranya mahal, berkelas yang klasik gitu 😭😭😭  NARCISSIST SOLO PHOTO #TOMORROW_X_TOGETHER  #TXT_NARCISSIST @TXT_members  https://t.co/Hm2DKGZvtP","choi soobin ganteng banget, plis???? auranya mahal, berkelas yang klasik gitu 😭😭😭 narcissist solo photo tomorrow_x_together txt_narcissist",Negative,negative,0,train
"For the first time kecewa sama barang miniso. Ini tuh packagingnya lucu parah menipu bgt warnanya juga. Tapiiiii pas dipake ancur seancurnya, cair bgt parah jadi nggak coverage, ngapusnya juga susah bgt kayak ngapus kenangan mantan.","for the first time kecewa sama barang miniso. ini tuh packagingnya lucu parah menipu bgt warnanya juga. tapiiiii pas dipake ancur seancurnya, cair bgt parah jadi nggak coverage, ngapusnya juga susah bgt kayak ngapus kenangan mantan.",Negative,negative,0,train
"kamerane elek, dhe...","kamerane elek, dhe...",Negative,negative,0,train
Wahh gass Mas! Bagus bgt iki ,wahh gass mas! bagus bgt iki,Positive,positive,2,train
dari match malem minggu semua match itu decision varnya ngaco loh,dari match malem minggu semua match itu decision varnya ngaco loh,Negative,negative,0,train
"Tadi pagi abis cobain review CV dari webnya eyevisor 
@mgilangjanuar
, bener-bener baguss!! submit > keluar hasil, review-nya bagus menurut aku!!","tadi pagi abis cobain review cv dari webnya eyevisor , bener-bener baguss!! submit > keluar hasil, review-nya bagus menurut aku!!",Positive,positive,2,train
"Lagi nunggu kereta commuter line malem2, mendengar sekelompok orang ngomongin nasib member NCT ada yang ga comeback2, ada yang stylenya lagi keren banget. 

Wow obrolan stasiun sangat update.","lagi nunggu kereta commuter line malem2, mendengar sekelompok orang ngomongin nasib member nct ada yang ga comeback2, ada yang stylenya lagi keren banget. wow obrolan stasiun sangat update.",Positive,positive,2,train
"ini asli keren,..

Flash Mob Angklung di Stasiun Kereta Api Bandung.

Semoga budaya baik ini terus terjaga.
Bangga... https://t.co/6YZRG827bu","ini asli keren,.. flash mob angklung di stasiun kereta api bandung. semoga budaya baik ini terus terjaga. bangga...",Positive,positive,2,train
"Armada Super Eksekutif alias Big Top yang masih tersisa milik PO Muncul (Surakarta) - AD 1660 DA dan AD 1663 DA Sampai tahun 2019 unit unit ini masih jalan reguler Solo Jakarta PP dengan status bus ""sapu jagad"" Sukoharjo - Jawa Tengah","armada super eksekutif alias big top yang masih tersisa milik po muncul (surakarta) - ad 1660 da dan ad 1663 da sampai tahun 2019 unit unit ini masih jalan reguler solo jakarta pp dengan status bus ""sapu jagad"" sukoharjo - jawa tengah",Neutral,neutral,1,train
Rekomendasi charger online mantap. kalo orgny lg online pelayanan cepet banget. ga ad 5 menit. hehehe. mantap gan http://fb.me/7oTQItcfF,rekomendasi charger online mantap. kalo orgny lg online pelayanan cepet banget. ga ad 5 menit. hehehe. mantap gan,Positive,positive,2,train
"Beli 4 baju di harbolnas. 3 oke, 1 zonk. Trus kan web ama modelnya dah bagus gt yak, dah Kaya brand premium. Eh pas dateng, packagingnya pake kresek doank. Ku kecewa ","beli 4 baju di harbolnas. 3 oke, 1 zonk. trus kan web ama modelnya dah bagus gt yak, dah kaya brand premium. eh pas dateng, packagingnya pake kresek doank. ku kecewa",Negative,negative,0,train
"Intinya: NGULIK lebih banyak. The hard truth, cukup banyak Saya nggak lolosin interview PM karena keliatan kandidatnya nggak ngulik. Mau interview di company A, bahkan kandidat PM nggak ngulik apps si company A.","intinya: ngulik lebih banyak. the hard truth, cukup banyak saya nggak lolosin interview pm karena keliatan kandidatnya nggak ngulik. mau interview di company a, bahkan kandidat pm nggak ngulik apps si company a.",Neutral,neutral,1,train
"ooohh, hal yg membuatku msh semangat sekolah 1. sekolahe canggih 2. kantine apik, lengkap, murah 3. wes kadung daftar ulang","ooohh, hal yg membuatku msh semangat sekolah 1. sekolahe canggih 2. kantine apik, lengkap, murah 3. wes kadung daftar ulang",Positive,positive,2,train
"Iya kan? Nggak cuma kamu yang bilang wkwk Pas masuk ruangan macam ini juga vibesnya Kunkun banget Terus mirip2 de e karo Kun. Iso ngerapp, iso main musik, seorang dancer, suarane apik hwhw","iya kan? nggak cuma kamu yang bilang wkwk pas masuk ruangan macam ini juga vibesnya kunkun banget terus mirip2 de e karo kun. iso ngerapp, iso main musik, seorang dancer, suarane apik hwhw",Positive,positive,2,train
viewnya emang keren banget si,viewnya emang keren banget si,Positive,positive,2,train
"Di delok wae mas, nek piala menpora iki kurang memuaskan yoes #dejanout","di delok wae mas, nek piala menpora iki kurang memuaskan yoes dejanout",Negative,negative,0,train
maxtron 800k. wingi adiku tuku wkwk nggo mobel lejen lancar mung kamerane elek bgt,maxtron 800k. wingi adiku tuku wkwk nggo mobel lejen lancar mung kamerane elek bgt,Negative,negative,0,train
@KediriFess Ga ada. Tp lek km mau yo naik kereta dr blitar-sby arah malang alias numpak penataran. Nanti turun stasiun bangil. Dari situ baru deh naik bis/grab/gojek ke pasuruan kota..,ga ada. tp lek km mau yo naik kereta dr blitar-sby arah malang alias numpak penataran. nanti turun stasiun bangil. dari situ baru deh naik bis/grab/gojek ke pasuruan kota..,Neutral,neutral,1,train
"bengi iki begadangku dikancani rosemary at channel yt e dcdc, live streaming tekan jam 2. just info wkw","bengi iki begadangku dikancani rosemary at channel yt e dcdc, live streaming tekan jam 2. just info wkw",Neutral,neutral,1,train
selamat pagi pembaca kompas reportase mengenai ibu kota baru di kalimantan timur diulas di laman edisi selasa mulai dari menakar urgensi pemindahan persiapan yang rus dilakukan hingga suasana di balik pengumuman dari presiden,selamat pagi pembaca kompas reportase mengenai ibu kota baru di kalimantan timur diulas di laman edisi selasa mulai dari menakar urgensi pemindahan persiapan yang rus dilakukan hingga suasana di balik pengumuman dari presiden,Neutral,neutral,1,train
meanwhile wong gresik sik podo cangkruk nak warung dengan feeling good nya,meanwhile wong gresik sik podo cangkruk nak warung dengan feeling good nya,Positive,positive,2,train
"@ohmybeautybank Ndeeer plis plis banget jangan coba² make beginian, yg basic² produc lokal banyak yg murah dan terjamin kok, kyak azarine, atau garnier deh. Harga murah tapi nggak bikin ngelupas² aku lagi berhemat make yg murah alhamdulillah muka gk napa² sampe dikira skincare-an mahal  https://t.co/iQq2j3hx2Y","ndeeer plis plis banget jangan coba² make beginian, yg basic² produc lokal banyak yg murah dan terjamin kok, kyak azarine, atau garnier deh. harga murah tapi nggak bikin ngelupas² aku lagi berhemat make yg murah alhamdulillah muka gk napa² sampe dikira skincare-an mahal",Negative,negative,0,train
"dang aku jual barang iki, ga beli ta?","dang aku jual barang iki, ga beli ta?",Neutral,neutral,1,train
"Agak sedih dan kecewa, beli produknya @dearmebeauty tapi packagingnya hey girl 😂😂 Apakah produk dearmebeauty tidak boleh dipakai laki-laki? Padahal brandnya besar loh! Tidak ramah ⭐️","agak sedih dan kecewa, beli produknya tapi packagingnya hey girl 😂😂 apakah produk dearmebeauty tidak boleh dipakai laki-laki? padahal brandnya besar loh! tidak ramah ⭐️",Negative,negative,0,train
"Imagine kalo yang beli orang yg tinggal di apartemen studio, spacenya makan berapa coba","imagine kalo yang beli orang yg tinggal di apartemen studio, spacenya makan berapa coba",Neutral,neutral,1,train
@Diozaurus @KAI121 @Negeri_Sendiri @AdipatiJulian22 @Ratrichibi @nchiehanie1 Siap pasti mampir deh. Secara sering naek kereta dan doyan kopi. Takjub aja bisa ada keren gitu di stasiun. Di stasiun situ kan nongkrong kopinya terbatas soalnya. Semoga lancar dan rame ya bro.,siap pasti mampir deh. secara sering naek kereta dan doyan kopi. takjub aja bisa ada keren gitu di stasiun. di stasiun situ kan nongkrong kopinya terbatas soalnya. semoga lancar dan rame ya bro.,Positive,positive,2,train
"Silent sea vibesnya mirip bgt sma film2 alien..kyknya krna dpeswat ruang angkasa gtu kali yakk, settingnya apik bgtt dah Bagusss bgttt ceritanya..smoga season2 nya cepet dah..","silent sea vibesnya mirip bgt sma film2 alien..kyknya krna dpeswat ruang angkasa gtu kali yakk, settingnya apik bgtt dah bagusss bgttt ceritanya..smoga season2 nya cepet dah..",Positive,positive,2,train
"Ak pernah kapan dulu, iseng nyoba kacang merek indomaret tp rasane ngga enak. Masih enakan yg beli d warung biasa merek lokal. Lha yg popcorn ini kok enak.. lebih enak ini drpd Turbo. (Pernah nyoba Turbo kan Mas?","ak pernah kapan dulu, iseng nyoba kacang merek indomaret tp rasane ngga enak. masih enakan yg beli d warung biasa merek lokal. lha yg popcorn ini kok enak.. lebih enak ini drpd turbo. (pernah nyoba turbo kan mas?",Positive,positive,2,train
